,dt,LandAverageTemperature,difference_with_meadian
3028,2002-05-01,12.248,3.5104999999999986
3029,2002-06-01,14.084,5.346499999999999
3030,2002-07-01,15.354000000000001,6.6165
3031,2002-08-01,14.56,5.8225
3032,2002-09-01,12.95,4.212499999999999
3033,2002-10-01,9.988,1.2504999999999988
3034,2002-11-01,6.892,-1.8455000000000004
3035,2002-12-01,4.038,-4.6995000000000005
3036,2003-01-01,3.981,-4.756500000000001
3037,2003-02-01,4.085,-4.652500000000001
3038,2003-03-01,6.047999999999999,-2.6895000000000016
3039,2003-04-01,9.154,0.4164999999999992
3040,2003-05-01,12.152999999999999,3.415499999999998
3041,2003-06-01,14.017,5.279499999999999
3042,2003-07-01,14.983,6.2455
3043,2003-08-01,14.690999999999999,5.953499999999998
3044,2003-09-01,12.911,4.173499999999999
3045,2003-10-01,10.424,1.6864999999999988
3046,2003-11-01,6.727,-2.0105000000000004
3047,2003-12-01,5.132999999999999,-3.6045000000000016
3048,2004-01-01,3.5250000000000004,-5.2125
3049,2004-02-01,4.4990000000000006,-4.2385
3050,2004-03-01,6.3210000000000015,-2.416499999999999
3051,2004-04-01,9.249,0.5114999999999998
3052,2004-05-01,11.571,2.833499999999999
3053,2004-06-01,13.889,5.151499999999999
3054,2004-07-01,14.312,5.574499999999999
3055,2004-08-01,14.188,5.4505
3056,2004-09-01,12.642,3.9044999999999987
3057,2004-10-01,10.127,1.3895
3058,2004-11-01,7.315,-1.4225000000000003
3059,2004-12-01,4.257,-4.480500000000001
3060,2005-01-01,3.808,-4.929500000000001
3061,2005-02-01,3.92,-4.817500000000001
3062,2005-03-01,6.5440000000000005,-2.1935000000000002
3063,2005-04-01,9.618,0.8804999999999996
3064,2005-05-01,12.225999999999999,3.4884999999999984
3065,2005-06-01,14.475999999999999,5.738499999999998
3066,2005-07-01,15.19,6.452499999999999
3067,2005-08-01,14.51,5.772499999999999
3068,2005-09-01,13.217,4.4795
3069,2005-10-01,10.600999999999999,1.8634999999999984
3070,2005-11-01,7.422999999999999,-1.3145000000000016
3071,2005-12-01,4.878,-3.8595000000000006
3072,2006-01-01,3.286,-5.451500000000001
3073,2006-02-01,4.43,-4.307500000000001
3074,2006-03-01,6.3290000000000015,-2.408499999999999
3075,2006-04-01,9.055,0.317499999999999
3076,2006-05-01,11.786,3.048499999999999
3077,2006-06-01,14.443,5.705499999999999
3078,2006-07-01,15.042,6.304499999999999
3079,2006-08-01,14.913,6.1754999999999995
3080,2006-09-01,12.875,4.137499999999999
3081,2006-10-01,10.289,1.551499999999999
3082,2006-11-01,6.955,-1.7825000000000006
3083,2006-12-01,4.987,-3.7505000000000006
3084,2007-01-01,4.5790000000000015,-4.158499999999999
3085,2007-02-01,4.221,-4.516500000000001
3086,2007-03-01,6.485,-2.2525000000000004
3087,2007-04-01,9.823,1.0854999999999997
3088,2007-05-01,12.517999999999999,3.780499999999998
3089,2007-06-01,14.309,5.571499999999999
3090,2007-07-01,15.23,6.4925
3091,2007-08-01,14.752,6.0145
3092,2007-09-01,12.93,4.192499999999999
3093,2007-10-01,10.332,1.5945
3094,2007-11-01,7.0840000000000005,-1.6535000000000002
3095,2007-12-01,4.523,-4.214500000000001
3096,2008-01-01,2.8440000000000003,-5.8935
3097,2008-02-01,3.576,-5.1615
3098,2008-03-01,6.9060000000000015,-1.8314999999999992
3099,2008-04-01,9.295,0.5574999999999992
3100,2008-05-01,12.053999999999998,3.316499999999998
3101,2008-06-01,14.145,5.407499999999999
3102,2008-07-01,15.174,6.436499999999999
3103,2008-08-01,14.377,5.6395
3104,2008-09-01,12.802,4.064499999999999
3105,2008-10-01,10.399,1.6614999999999984
3106,2008-11-01,7.224,-1.5135000000000005
3107,2008-12-01,4.385,-4.352500000000001
3108,2009-01-01,3.687,-5.050500000000001
3109,2009-02-01,4.0939999999999985,-4.643500000000002
3110,2009-03-01,6.086,-2.6515000000000004
3111,2009-04-01,9.367,0.6295000000000002
3112,2009-05-01,12.111999999999998,3.3744999999999976
3113,2009-06-01,14.200999999999999,5.463499999999998
3114,2009-07-01,15.231,6.493499999999999
3115,2009-08-01,14.655,5.917499999999999
3116,2009-09-01,13.152999999999999,4.415499999999998
3117,2009-10-01,10.136,1.3984999999999985
3118,2009-11-01,7.0310000000000015,-1.7064999999999992
3119,2009-12-01,4.31,-4.427500000000001
3120,2010-01-01,3.737,-5.000500000000001
3121,2010-02-01,4.399,-4.338500000000001
3122,2010-03-01,6.738,-1.9995000000000003
3123,2010-04-01,9.671,0.9334999999999987
3124,2010-05-01,12.405999999999999,3.668499999999998
3125,2010-06-01,14.421,5.683499999999999
3126,2010-07-01,15.213,6.4754999999999985
3127,2010-08-01,14.768,6.0305
3128,2010-09-01,12.863,4.125499999999999
3129,2010-10-01,10.442,1.7044999999999995
3130,2010-11-01,7.487,-1.2505000000000006
3131,2010-12-01,4.292,-4.445500000000001
3132,2011-01-01,3.282,-5.455500000000001
3133,2011-02-01,3.743,-4.9945
3134,2011-03-01,6.101,-2.6365000000000007
3135,2011-04-01,9.482999999999999,0.745499999999998
3136,2011-05-01,11.985999999999999,3.248499999999998
3137,2011-06-01,14.37,5.6324999999999985
3138,2011-07-01,15.482,6.744499999999999
3139,2011-08-01,15.012,6.2745
3140,2011-09-01,12.912,4.1745
3141,2011-10-01,10.352,1.6144999999999996
3142,2011-11-01,6.814,-1.9235000000000007
3143,2011-12-01,4.654999999999999,-4.082500000000001
3144,2012-01-01,3.157,-5.580500000000001
3145,2012-02-01,3.628,-5.109500000000001
3146,2012-03-01,6.023,-2.714500000000001
3147,2012-04-01,9.675999999999998,0.9384999999999977
3148,2012-05-01,12.59,3.852499999999999
3149,2012-06-01,14.492,5.7545
3150,2012-07-01,15.076,6.3385
3151,2012-08-01,14.72,5.9825
3152,2012-09-01,13.04,4.302499999999998
3153,2012-10-01,10.427999999999999,1.6904999999999983
3154,2012-11-01,7.1560000000000015,-1.5814999999999992
3155,2012-12-01,4.102,-4.6355
3156,2013-01-01,3.685,-5.0525
3157,2013-02-01,4.2219999999999995,-4.515500000000001
3158,2013-03-01,6.261,-2.4765000000000006
3159,2013-04-01,9.044,0.3064999999999998
3160,2013-05-01,12.195,3.4574999999999996
3161,2013-06-01,14.568,5.830499999999999
3162,2013-07-01,15.003,6.265499999999999
3163,2013-08-01,14.742,6.0045
3164,2013-09-01,13.154000000000002,4.416500000000001
3165,2013-10-01,10.255999999999998,1.5184999999999977
3166,2013-11-01,7.423999999999999,-1.313500000000002
3167,2013-12-01,4.724,-4.0135000000000005
3168,2014-01-01,3.732,-5.0055000000000005
3169,2014-02-01,3.5,-5.237500000000001
3170,2014-03-01,6.377999999999999,-2.3595000000000015
3171,2014-04-01,9.589,0.8514999999999997
3172,2014-05-01,12.582,3.8445
3173,2014-06-01,14.335,5.5975
3174,2014-07-01,14.873,6.135499999999999
3175,2014-08-01,14.875,6.137499999999999
3176,2014-09-01,13.091,4.353499999999999
3177,2014-10-01,10.33,1.5924999999999994
3178,2014-11-01,6.712999999999999,-2.0245000000000015
3179,2014-12-01,4.85,-3.887500000000001
3180,2015-01-01,3.8810000000000002,-4.8565000000000005
3181,2015-02-01,4.664,-4.073500000000001
3182,2015-03-01,6.74,-1.9975000000000005
3183,2015-04-01,9.312999999999999,0.5754999999999981
3184,2015-05-01,12.312,3.5744999999999987
3185,2015-06-01,14.505,5.7675
3186,2015-07-01,15.050999999999998,6.313499999999998
3187,2015-08-01,14.755,6.0175
3188,2015-09-01,12.999,4.2615
3189,2015-10-01,10.800999999999998,2.0634999999999977
3190,2015-11-01,7.433,-1.3045000000000009
3191,2015-12-01,5.518,-3.219500000000001
